id,name,description
162822,Réduire les inégalités dans les centres-villes fragilisés,"Dans le cadre de sa Stratégie Europe 2021-2027, la Métropole Aix-Marseille-Provence a identifié les enjeux de mobilisation des fonds européens pour son territoire, en particulier au bénéfice des territoires urbains fragilisés du fait de l’ampleur des défis qu’ils rencontrent. L’ITI-FEDER fait partie des outils pouvant être mobilisés pour répondre à ces enjeux.  
Le territoire métropolitain connaît également un phénomène de fragilisation des centres-villes de ses villes moyennes. Dans le cadre du SRADDET et de ses travaux préparatoires, 9 communes ont été identifiées comme disposant d’un « centre-ville fragilisé » nécessitant des actions de revitalisation : Berre-l'Etang, La Ciotat, Istres, Marignane, Port de Bouc, Vitrolles, Aubagne, Salon-de-Provence et Miramas.  
Les centres-villes fragilisés de l’aire métropolitaine connaissent une paupérisation forte, où domine un cadre de vie en perte d’attractivité et un poids démographique qui ne cesse de baisser.   
Ces centres-villes connaissent ainsi des difficultés particulières, en matière de dégradation du bâti, d’aménagements urbains, d’accès, de stationnement et de mobilité, d’activité économique et de diversification des activités commerciales, ou encore en matière d’offre de services du quotidien et d’équipements collectifs, notamment en matière de santé.   
Dans ce contexte, l’objectif du présent appel à projets est de réduire les inégalités au sein du territoire métropolitain en soutenant les projets contribuant à la revitalisation de ces centres-villes fragilisés en agissant sur différents leviers :   
• Le soutien aux équipements collectifs pour répondre aux enjeux d’accès des populations aux services de base  
• L’amélioration du cadre de vie et la sécurisation pour répondre aux enjeux d’attractivité  
• Le soutien au développement des activités économiques pour répondre aux enjeux en termes d’emploi.

L’objectif du présent appel à projets est de réduire les inégalités que connaissent les centres -villes fragilisés du territoire de la Métropole Aix-Marseille Provence au travers de l’action sur différents leviers :

• Le soutien aux équipements collectifs pour répondre aux enjeux d’accès des populations aux services de base    
• L’amélioration du cadre de vie et la sécurisation pour répondre aux enjeux d’attractivité    
• Le soutien au développement des activités économiques pour répondre aux enjeux en termes d’emploi."
162826,"Permettre l'émergence d'activités nouvelles particulièrement innovantes, non délocalisables et à haute valeur ajoutée","**Cet appel à manifestation d'intérêt s'inscrit dans le cadre du programme LEADER Loire 2023-2027, dont l'objectif est de favoriser la transition vers la sobriété et l'amélioration des conditions de vie dans nos territoires ruraux.**

Dans ce contexte, la stratégie locale de développement du GAL Loire vise à soutenir, entre autres, l’économie rurale. A ce titre, le comité de programmation du 6 mars 2024 a validé le lancement d’un premier appel à projet sur trois filières prioritaires, à savoir :

\-        L’Alimentation,

\-        La Forêt et le bois,

\-        Le Textile.

Ce choix s’est opéré en raison du caractère structurant de ces filières pour l’économie ligérienne, des politiques d’accompagnement en œuvre sur l’ensemble du territoire et du rôle qu’ont à jouer ces filières dans la préservation de la biodiversité et de la ressource en eau.  

**Le GAL Loire ambitionne également de soutenir la création ou le développement d’au moins une nouvelle filière ou activité liée à une ressource locale. Les projets soutenus devront être innovants, structurants et résilients. Ils doivent aussi pouvoir s’inscrire dans le calendrier de la programmation.**

**Afin de répondre au mieux aux besoins du territoire, le GAL Loire lance le présent appel à manifestation d’intérêt (AMI) qui permettra de définir les conditions de financement de l’appel à projets à venir. Cet AMI permet de recenser les futurs projets et ne prétend pas accorder un financement direct. Les financements pourront être accordés dans un second temps, lorsque l’appel à projet correspondant sera publié. Pour plus de renseignements, veuillez contacter le GAL.**

**Les objectifs de cet appel à manifestation d’intérêt sont :**

     **-        Recenser les projets du territoire susceptibles de bénéficier d’un financement LEADER ;**

     **-        Alimenter la rédaction du futur appel à projets qui définira précisément les conditions de financement.**"
162832,Favoriser l'interconnexion numérique des villes,"  
Programme pour une Europe Numérique 2021-2027

\-----

20 millions d'euros

\-----

-   Budget total de l'appel : 20 millions d'euros
-   Montant de la subvention : 20 millions d'euros
-   Taux de co-financement : jusqu'à 100% du total des coûts éligibles

\-----

**Objectifs**

-   Consolider les résultats existants et évoluer vers un écosystème d'infrastructures et de services matures basés sur les liaisons de données tactiques (LDT) dans l'UE afin d'aider les villes et les communautés à réaliser des économies d'échelle pour accéder et déployer des plateformes de données et des services basés sur les LDT
-   Créer un écosystème paneuropéen de jumeaux numériques capables de se connecter et d'évoluer vers un futur «EU CitiVerse», en soutenant le développement de solutions LDT basées sur les besoins communs des villes et des communautés de l'UE (urbaines et rurales), afin de les connecter et de les enrichir avec des services innovants supplémentaires

**Priorités**

-   Priorité 1 : Fédérer les plateformes de données urbaines existantes et l'infrastructure basée sur les LDT des villes et des communautés qui disposent déjà d'un LDT afin de créer une infrastructure nationale basée sur le cloud pour les communautés intelligentes
-   Priorité 2 : Personnaliser les services avancés de jumelage numérique en développant et en pilotant des solutions et des LDT sectoriels basés sur les besoins politiques communs des villes et des communautés où l'interopérabilité et la collaboration doivent être renforcées
-   Priorité 3 : Ajouter de nouveaux composants avancés basés sur l'IA à la boîte à outils LDT de l'UE à venir pour répondre aux besoins des villes/communautés"
162921,Mener des actions en faveur de la cohésion sociale,"**NATURE DES PROJETS ELIGIBLES**

Tout projet innovant et/ou expérimental, en lien avec les compétences du Département, à destination des publics prioritaires suivants :

-   Personnes âgées,
-   Personnes en situation de handicap,
-   Aidants,
-   Petite enfance, enfance, jeunes et leurs familles,
-   Personnes en insertion sociale et/ou professionnelle.

Ces actions peuvent concerner les thématiques suivantes (liste non exhaustive) :  

-   Le développement de la prévention par le lien social et le lien intergénérationnel, notamment à visée apprenante (ateliers d’écriture, de lecture, de sculpture, de peinture…), permettant de lutter contre l’isolement ;
-   L’entraide, les échanges de bonnes pratiques (partage d’expérience, interconnaissance…) ;
-   La prévention de la perte d’autonomie ;
-   L’insertion professionnelle et sociale ;
-   L’analyse des besoins sociaux ;
-   La prévention en matière de santé (santé mentale, suicide, addiction, activités physiques adaptées, lutte contre la dénutrition, …).

Le soutien financier du Département concerne, dans ce cadre, essentiellement des crédits de fonctionnement qui peuvent être ponctuels ou pluriannuels, pour une durée maximale de trois ans. Des investissements peuvent également être pris en compte selon la nature du projet.  
**MODALITES FINANCIERES  
**Fonctionnement – Financement de postes :  

-   Participation du conseil départemental limitée dans le temps (trois ans maximum) et de manière dégressive avec un taux de 40 % en première année, 30 % en seconde année et 20 % sur la dernière année, sur la base maximum d’une assiette éligible de 35 000 €/an correspondant à la masse salariale affectée à l’opération (coût du poste chargé).

Fonctionnement – Financement d’études :  

-   Participation du conseil départemental sur la base des dépenses éligibles TTC avec application d’un taux fixe de 50% avec une aide plafonnée à 15 000 €.

Fonctionnement – Prestations de services :  

-   Participation du conseil départemental sur la base des dépenses éligibles TTC avec application d’un taux fixe de 10% à 40 %.

Investissement :  

-   Participation du conseil départemental sur la base des dépenses éligibles HT avec application d’un taux fixe de 10% à 40 %.

**PIECES A FOURNIR**

Pour les financements de poste : Fiche de poste et CV du candidat retenu  
Pour les financements d’étude : Cahier des charges de l'étude et proposition du cabinet retenu  
Pour les financements d’investissement : Document de diagnostic énergétique en cas de rénovation d’un bâtiment  
Pièces justifiant de la bonification si sollicitation"
162925,Aider à la réalisation de Plan d'Occupation Pastorale Intercommunal,"Le POPI (Plan d’Occupation Pastorale Intercommunale), est conçu comme un outil de concertation visant à dynamiser le pastoralisme à l’échelle des intercommunalités. Ce plan vise à donner plus de visibilité au pastoralisme (cartographie des territoires pastoraux, fiches individuelles des éleveurs, plan d'actions) tout en confortant son poids économique,  
social et territorial.

La première étape du POPI est la réalisation, sous forme d’enquêtes individuelles, d’un état des lieux précis des exploitations et des territoires pastoraux de chaque éleveur des communes (éleveur local ou transhumant), des périodes d’utilisation, des modes de gestion et des principales contraintes de chaque exploitation. La seconde étape du POPI vise à élaborer une Charte Pastorale Intercommunale par le biais d’un important travail de concertation avec les élus locaux, d’une part, et d’ateliers thématiques avec les élus, les éleveurs et les partenaires techniques impliqués sur le territoire, d’autre part.

Le POPI définira les enjeux et déclinera des actions spécifiques ainsi qu’un plan d'actions pastoral (visant à synthétiser les actions de chaque enjeu en les priorisant, en proposant des partenaires et en définissant les moyens nécessaires à engager).

Les résultats attendus portent sur la mise en valeur de l'importance de l'activité pastorale et ses bénéfices pour le territoire, sur la traduction d’actions afin de maintenir et développer le pastoralisme, dont notamment la préservation des zones pastorales via les documents d'urbanisme.

L’élaboration de cet outil permettra d’enclencher, de définir une politique de soutien du pastoralisme par la mise en oeuvre d’actions concrètes et adaptées aux besoins du territoire.

Collectivités territoriales et leurs groupements.

-   Les travaux d’élaboration de POPI devront être conduits par un organisme reconnu sur le champ de l’expertise pastorale.
-   Les usagers des espaces considérés devront être associés à la réflexion dès l’entame des travaux, avec des temps de restitution, à prévoir tout au long du déroulement du processus d’élaboration du Plan d’occupation Pastorale Intercommunale."
162938,Accompagner la transition écologique,"Priorité stratégique :

Le territoire des Coëvrons est engagé depuis plusieurs années dans la transition écologique, qui se concrétise notamment à travers le Plan Climat Air Energie Territorial, comprenant un programme d’actions visant à lutter contre les changements climatiques, améliorer la qualité de l'air et réduire les consommations d'énergie.  

Objectifs opérationnels :

-   Soutenir la production d’énergie renouvelable sur le territoire
-   Valoriser, gérer et préserver les ressources naturelles en prenant en compte les enjeux associés à l'atténuation et à l’adaptation au changement climatique
-   Valoriser et préserver la biodiversité
-   Travailler avec les acteurs et les sensibiliser pour accompagner la transition écologique
-   Favoriser la résilience des Coëvrons face aux effets des changements climatiques et aux éventuelles difficultés d’accès aux ressources et matières exogènes
-   Développer des solutions de mobilité inclusive, propre et durable

Type d'opérations éligibles : 

1/ Soutien à la production d’énergie renouvelable sur le territoire :

-   Etudes, animations et investissements liés à l’émergence et au développement de projets d’énergie renouvelable
-   Projets d’énergie citoyenne
-   Etudes énergétiques et conseil en énergie

2/ Valorisation, gestion et préservation des ressources naturelles et de la biodiversité :

-   Développement de nouvelles filières locales issues des ressources naturelles du territoire
-   Entretien, valorisation et plantation de haies bocagères, arbres, verger conservatoire et/ou adapté au changement climatique
-   Eco pâturage, expérimentations apicoles
-   Création et restauration de noues et de zones humides

3/ Amélioration de la résilience des Coëvrons :

-   Etudes, animations et investissements visant à préserver la ressource en eau (ex : plan de désimperméabilisation, création d’îlots de fraicheur)
-   Etudes, animations et investissements visant à développer des modèles résilients pour les services publics et les activités économiques ou de loisirs du territoire

4/ Développement de solutions de mobilité inclusive, propre et durable :

-   Mobilité évitée : création d’espaces de coworking, de tiers lieux
-   Mobilité active : aménagement de voies, jalonnement, signalétique, services
-   Mobilité partagée : covoiturage, véhicules partagés ou en libre-service
-   Mobilité inclusive : déploiement d’offres de mobilité pour les usagers qui rencontrent des difficultés à se déplacer au quotidien sur le territoire
-   Développement de l’intermodalité
-   Actions innovantes de mobilité durable"
162939,"Valoriser les atouts culturels, touristiques et patrimoniaux du territoire","Priorité stratégique :

Avec sa démarche d’attractivité amorcée depuis 2019, le territoire des Coëvrons poursuit la valorisation des atouts du territoire. Ce dernier possède un patrimoine historique, naturel et bâti riche et marqué par des sites emblématiques et des espaces naturels diversifiés. Doté de propositions culturelles abondantes et d’un tissu associatif dynamique, le territoire des Coëvrons fait preuve d’un dynamisme culturel avéré.

L’enjeu est de renforcer l’appropriation de cette richesse patrimoniale et culturelle par les populations résidentes, de la faire connaitre à tous et de renforcer l’ancrage local des propositions culturelles.

Objectifs opérationnels :

\- Promouvoir le territoire par son offre touristique et patrimoniale

\- Préserver, animer et valoriser le patrimoine naturel, historique et culturel

\- Proposer de nouvelles offres touristiques et patrimoniales

\- Renforcer l’offre touristique et patrimoniale accessible toute l’année

\- Qualifier l’offre touristique et patrimoniale via des labels

\- Contribuer à l’animation culturelle sur l’ensemble du territoire

  

Type d'opérations éligibles : 

1/ Préservation, animation et valorisation du patrimoine naturel, historique et culturel :

-   \- Entretien et restauration du patrimoine
-   \- Actions et outils d’animation, de médiation et de valorisation du patrimoine
-   \- Aménagements paysagers des abords des sites patrimoniaux
-   \- Etudes et démarches de labellisations nationales ou internationales (ex : Grands sites de France)

2/ Développement et structuration de l’offre touristique :

-   \- Déploiement de nouvelles offres touristiques (ex : fermes pédagogiques, agritourisme, tourisme d’entreprise, hébergements atypiques)
-   \- Développement de projets alliant sport et tourisme (ex : création de voies vertes, liaisons entre les boucles de randonnée, trails, itinérance douce entre les sites patrimoniaux, signalétique)
-   \- Actions de mise en réseau des acteurs du tourisme et des sites touristiques
-   \- Actions de promotion du territoire
-   \- Création et animation d’un réseau d’ambassadeurs

3/ Soutien à l’animation culturelle du territoire :

-   \- Actions décentralisées (ex : spectacles et scènes en itinérance, bus qui sillonne le territoire)
-   \- Organisation de spectacles chez ou avec les habitants, les associations, les écoles ou les artistes amateurs
-   \- Développement de formes culturelles innovantes"
1038,Financer l'aménagement des musées ou acquérir des équipements muséographiques,"En Grand Est, on compte 131 musées labellisés « musée de France ». Structures essentielles dans la diffusion des œuvres d'art, de l'histoire et des traditions en région, les musées contribuent à des missions scientifiques, culturelles, pédagogiques et touristiques.

Après adoption de leur projet scientifique et culturel, certains d'entre eux veulent engager des travaux de modernisation et de conservation, de mise en réserves, à partir de programmes de rénovation ou de constructions neuves.

Par ce dispositif, la Région Grand Est décide d'accompagner les porteurs de projets défendant :

-   l'excellence en matière de muséographie, incluant des outils pédagogiques utilisant les technologies du numérique,
-   la qualité de la conservation, pouvant inclure un programme de construction de réserves,
-   une intégration dans les enjeux de développement local, ex : économie, tourisme, emplois,
-   une ambition de rayonnement de leur collection en région, en France et en Europe.

**Projets éligibles :**

-   les projets de construction ou de rénovation de musées labellisés « musée de France »,
-   les projets de réserves aux normes contemporaines de conservation en lien avec des projets de construction ou de rénovation de musée,
-   les projets muséographiques et scénographiques en lien avec un projet de construction ou de rénovation de musée.

Les projets s'inscrivent dans une réflexion par rapport à l'offre muséale et patrimoniale du Grand Est et dans un projet de développement territorial.

**Méthode de sélection :**

-   le projet doit obtenir l'agrément préalable des services compétents de l'État, y compris en cas de construction ou de rénovation de réserves,
-   le projet doit s'appuyer sur un projet scientifique et culturel validé par le service des Musées de France,
-   un projet portant sur les réserves n'est pris en considération que s'il s'inscrit dans un projet muséographique plus important.

Les investissements liés au développement des espaces d'expositions temporaires sont privilégiés afin de favoriser l'attractivité du musée.

En vue de privilégier les projets à caractère réellement structurant, le montant minimum de l'investissement envisagé doit être de 150 000 € H.T.

La date de réception par la Région Grand Est de la lettre d'intention doit être antérieure à celle du début des travaux."
1087,Mener des études ou porter des investissements sur les lignes ferroviaires capillaire fret et leurs installations terminales embranchées - CAPFRET,"Ce dispositif s'inscrit en cohérence avec les orientations stratégiques régionales en matière de maintien et de développement des emplois dans les zones ciblées prioritairement par le pacte de ruralité, et de manière plus large en matière de développement durable en évitant le report de trafics de marchandises de la voie ferroviaire vers la route.

**Bénéficiaires :**

Pour les études préalables à la création ou à la modification d'une Installation Terminale Embranchée sur les UIC 7-9 SV, le bénéficiaire peut être :

-   SNCF Réseau ;
-   les collectivités territoriales ou leur groupement ;
-   les chambres consulaires ;
-   les établissements publics ;
-   les associations ;
-   les syndicats mixtes ouverts ;
-   les sociétés publiques portuaires.

Pour les investissements :

_1- Si l'infrastructure ferroviaire fait partie du Réseau Ferré National (RFN), le bénéficiaire est SNCF Réseau._

_2- Si l'infrastructure ferroviaire est confiée à un gestionnaire tiers autre que SNCF Réseau, le bénéficiaire peut être (liste non exhaustive) :_

-   les collectivités territoriales ou leurs groupements ;
-   les chambres consulaires ;
-   les établissements publics ;
-   les associations (ex : association syndicale libre, etc.) ;
-   les syndicats mixtes ouverts ;
-   les sociétés publiques portuaires.

Nature et montant de l'aide :

**_1- Etudes :_** Taux :

-   50% appliqué à un montant maximum d'études préalables plafonné à 50 000 € HT ;
-   33,33 % appliqué pour les études pré-opérationnelles (AVP et PRO).

**2- Investissements :** Taux : 33,33% du montant global HT éligible. Le montant de l'aide régionale est plafonné, par ligne capillaire fret, à :

-   2 000 000 € HT pour une pérennité à 5 ans ;
-   3 000 000 € HT pour une pérennité à 10 ans."
8138,Mener des actions de transition agricole pour l'eau,"L'objectif est l'accompagnement d'actions dans le secteur agricole permettant des changements de pratiques ou de systèmes de culture, dont le développement des filières à bas niveau d'intrants, pérennes et compatibles avec la protection de la ressource en eau, des milieux aquatiques et marins.

**Plusieurs aides de l'agence de l'eau correspondent à cet objectif :**

**_1\. Etudes générales et expérimentation en agriculture, dont la connaissance de la biodiversité des sols_**

Sont éligibles :

-   les études générales ou globales à visée opérationnelle (proposant des actions à mener à partir d'un état des lieux) ;
-   les études de connaissance de la biodiversité des sols agricoles en lien avec la protection de la ressource en eau et des milieux aquatiques et marins ;
-   et les expérimentations de pratiques agricoles.

Taux de subvention maximum : 80%

**_2\. Dispositif de suivi des pressions dans le cadre d'une démarche territoriale_**

Taux de subvention maximum : 80%

**_3\. Indemnisations pour changement de pratiques ou de systèmes agricoles dans le cadre d'une démarche territoriale_**

Subvention jusqu'au maximum autorisé par l'encadrement communautaire.

**_4\. Indemnisations pour la conversion ou le maintien en agriculture biologique_**

Subvention jusqu'au maximum autorisé par l'encadrement communautaire.

**_5\. Investissements liés à la transformation et la commercialisation de produits agricoles à bas niveau d'intrants_**

Les investissements pour développer ou pérenniser les filières liées à des productions agricoles à bas niveau d'intrant (BNI) sont éligibles s'ils concernent une des productions agricoles à bas niveau d'intrant suivantes : agriculture biologique ; herbe/prairie ; bocage énergie ; chanvre ; sarrasin ; luzerne et sainfoin ; biomasse énergie (miscanthus, swittchgrass, Taillis Courte Rotation et Taillis Très Courte Rotation).

Ces investissements sont éligibles :

-   s'ils présentent un lien avec les territoires et les enjeux prioritaires pour l'agence de l'eau notamment en termes de surfaces en cultures BNI mises en place sur les territoires à enjeu ;
-   s'il existe une garantie de l'effet positif de l'investissement sur le développement ou le maintien de la filière et de sa cohérence avec l'état des lieux de la filière sur le territoire (dynamique de développement, acteurs en place, actions d'accompagnement ...)

Taux maximum de subvention : 40%

**_6\. Investissements liés à la production agricole primaire dans le cadre d'une démarche territoriale_**

Subvention jusqu'au maximum autorisé par l'encadrement communautaire.

Les investissements dans le cadre d'une démarche territoriale sont éligibles pour les exploitations agricoles situées en tout ou partie sur un territoire à enjeu bénéficiant d'une démarche territoriale s'ils permettent de répondre aux enjeux définis sur le territoire considéré.

**_7\. Investissements liés à la production agricole primaire dans le cadre du plan Ecophyto II – dont agroforesterie_**

Subvention jusqu'au maximum autorisé par l'encadrement communautaire.

Il s'agit d'investissements permettant une diminution pérenne de l'utilisation des produits phytosanitaires et/ou une diminution des rejets dans le milieu naturel selon la liste suivante :

-   matériel de substitution à l'utilisation de produits phytosanitaires (désherbage mécanique, thermique...) ;
-   matériel de gestion des surfaces en herbe ;
-   aires de remplissage/lavage des pulvérisateurs ;
-   implantation de haies à vocation hydraulique et de systèmes agro-forestiers ;
-   matériel innovant pour la réduction d'utilisation de phytosanitaires : robots de désherbage mécanique et de précision par reconnaissance différenciée

**_8\. Investissements liés à la production agricole primaire pour la gestion des effluents d'élevage_**

Subvention jusqu'au maximum autorisé par l'encadrement communautaire.

Les investissements pour la gestion des effluents d'élevages (liés aux conditions d'application de la directive nitrates) sont éligibles si :

-   les exploitations agricoles sont situées sur une commune nouvellement classée en zone vulnérable ;
-   les exploitations agricoles sont situées hors zone vulnérable et en tout ou partie sur un territoire à enjeu pour l'agence

**_9\. Aides aux boisements dans les territoires à enjeu_**

Subvention jusqu'au maximum autorisé par l'encadrement communautaire. Les aides au boisement sont éligibles pour les parcelles agricoles situées sur un territoire à enjeu.

**_10\. Accompagnement technique à la réduction de l'usage des produits phytosanitaires dans le cadre du plan Ecophyto II_**

L'accompagnement technique à la réduction de l'usage des produits phytosanitaires dans le cadre du plan Ecophyto II est éligible pour l'ensemble des exploitations agricoles du bassin si :

-   il s'agit d'actions collectives s'inscrivant dans le cadre de la feuille de route régionale du plan Ecophyto II ;
-   et il existe un objectif chiffré de réduction de l'utilisation de produits phytosanitaires à l'échelle de l'exploitation agricole et du groupe d'exploitations agricoles par rapport à l'état initial calculé des exploitations et du groupe compatible avec les objectifs du plan Ecophyto II

**_11\. Actions d'accompagnement technique dans le cadre d'une démarche territoriale_**

Les démarches territoriales comprennent :

-   Les diagnostics d'exploitations agricoles ;
-   Le conseil individuel dans un cadre collectif

Les exploitations agricoles situées en tout ou partie sur un territoire à enjeu bénéficiant d'une démarche territoriale sont éligibles pour des diagnostics et/ou de l'accompagnement technique.

Taux de subvention maximum : 80%

**_12\. Animation thématique pour promouvoir les changements de pratiques ou de systèmes_**

Sont éligibles les animations pour promouvoir les changements de pratiques ou de systèmes agricoles et la maitrise d'usage des terres agricoles qui :

-   sont en lien avec les territoires et les enjeux prioritaires pour l'agence de l'eau ;
-   mettent en œuvre un programme d'actions pluriannuel

Taux de subvention maximum : 80%

**_13\. Communication, formation, sensibilisation sur les changements de pratiques et de systèmes_**

Si elles présentent un lien avec les territoires et les enjeux prioritaires pour l'agence de l'eau, les actions de communication, formation et sensibilisation dans le secteur agricole sont éligibles.

Taux de subvention maximum : 80%"
10109,Valoriser et diffuser le patrimoine culturel et l'archéologie auprès du grand public,"**Contexte et objectifs :**

Dans la chaine opératoire du patrimoine, la mise en valeur se situe en continuité avec la connaissance (inventaire) et la conservation restauration. La Région est fortement attachée au partage des savoirs avec le grand public. Elle vise une amélioration de la médiation et la diffusion de la connaissance, pour un accès de tous au patrimoine sous toutes ses formes.

La Région souhaite inscrire son action en cohérence avec l'action des autres partenaires et utiliser le patrimoine comme levier de projets collectifs de territoires. En lien avec les acteurs professionnels du patrimoine culturel et tout particulièrement avec leurs réseaux organisés, la Région souhaite favoriser la mutualisation et la qualité professionnelle des opérations de valorisation du patrimoine en vue d'une diffusion auprès du public le plus large possible.

**Montant :**

L'intervention financière de la Région Occitanie est une aide sélective dédiée aux opérations de grande qualité et dont l'ambition et l'intérêt culturel sont de dimension régionale.

Le montant des aides tient notamment compte :

-   de la nature et de la dimension du projet ;
-   des conditions de mise en œuvre de la coproduction ou de la mobilisation des réseaux ;
-   de la construction du partenariat financier.

Le coût plancher éligible doit être au moins égal à 5 000 € HT.

Le coût TTC peut être pris en compte, si le bénéficiaire atteste son impossibilité à récupérer la TVA ou le FC TVA en fonction de l'opération concernée.

Sont exclus de l'assiette subventionnable et donc de la dépense éligible :

-   la valorisation du bénévolat et des mises à disposition en nature,
-   les dotations aux amortissements et aux provisions,
-   les intérêts des emprunts et les agios,
-   le fonctionnement courant des structures,
-   les manifestations de convivialité et d'intérêt local, ne présentant pas de contenu scientifique, patrimonial, culturel ou artistique,
-   les opérations de fouilles archéologiques préventives.

Il sera tenu compte uniquement des évènements et manifestations n'ayant pas encore eu lieu à la date de réception de la demande de subvention.

Dans le cadre de ce dispositif, la Région attribue des subventions de fonctionnement. Elles sont :

-   à versement forfaitaire si inférieures ou égales à 2 000 € et font l'objet d'un versement unique ;
-   à versement proportionnel si supérieures à 2 000 € et donnent lieu aux versements suivants : une avance de 30 % (précisé dans la décision d'attribution de la subvention), un acompte de 40 %, le solde."
10115,Accueillir et intégrer des demandeurs d'asile et des bénéficiaires d'une protection internationale,"**Contexte et objectifs :**

Du fait des guerres, des violences ethniques ou religieuses, du terrorisme, de nombreuses personnes cherchent un accueil dans les pays de l'Union européenne.

En solidarité avec ces populations accueillies en France, la Région Occitanie se mobilise et participe, aux côtés des acteurs du territoire régional, à l'effort collectif pour améliorer les conditions d'accueil, l'intégration et l'insertion professionnelle des bénéficiaires de la protection internationale (réfugiés, bénéficiaires de la protection subsidiaire, apatrides) et des demandeurs d'asile en Occitanie.

**La Région a affirmé cet engagement en votant deux dispositifs complémentaires, dédiés à :**

1.  **L'amélioration des conditions d'accueil et d'intégration 2. L'insertion professionnelle**
2.  **L'amélioration des conditions d'accueil et d'intégration**

Les projets soutenus proposent un accompagnement aux personnes bénéficiaires d'une protection internationale ou ayant le statut de demandeurs d'asile. L'aide de la Région porte sur les dépenses permettant d'offrir des conditions d'accueil décentes à ces populations et de favoriser leur intégration. Les projets peuvent notamment concerner l'apprentissage de la langue française, l'accompagnement psychologique, l'interprétariat, l'accompagnement en zone rurale (aide à la domiciliation, à la mobilité), la formation et l'insertion...

**_Bénéficiaires :_** Les communes et groupements de communes ; les structures d'accueil de demandeurs d'asile ou de bénéficiaires d'une protection internationale, liées par convention ou par arrêté à l'État ; les établissements publics.

**_Montant de l'aide régionale :_** Pour les communes et groupements de communes : 1000 euros / par personne accueillie plus de 6 mois sur le territoire, avec un plafond de 50 000 euros. Pour les structures d'accueil et les établissements publics : 60% des dépenses éligibles du projet maximum, avec un plafond de 150 000 euros.

**2\. L'insertion professionnelle**

Les projets soutenus proposent un accompagnement visant l'insertion professionnelle des personnes bénéficiaires d'une protection internationale ou ayant le statut de demandeurs d'asile depuis plus de 6 mois. Les projets se déroulent sur une période de 3 ans maximum et peuvent notamment porter sur le déploiement de parcours d'accompagnement vers et dans l'emploi ou la création d'activité, la reconnaissance et le développement des compétences, la coordination et la professionnalisation des acteurs et la multiplication des passerelles avec les acteurs économiques d'un territoire.

**_Bénéficiaires :_** Personnes morales dont l'activité s'inscrit dans le périmètre de ce dispositif et leur permet d'atteindre accompagner et agir avec les publics visés pour leur insertion professionnelle - Possibilité de constituer un consortium.

**_Montant de l'aide régionale :_** 20% des dépenses éligibles du projet maximum, avec un plafond de 150 000 euros. Le financement régional vise également à faire levier sur le financement de l'Etat à 80% dans le cadre du plan d'investissement dans les compétences."
10215,Organiser une manifestation audiovisuelle,"Les manifestations audiovisuelles occupent une place importante dans la diffusion des œuvres audiovisuelles et cinématographiques. Elles renforcent la cohésion territoriale et sociale par la mobilisation d'un important bénévolat, par la conduite d'actions hors période festivalière (programmation à l'année, actions de médiation, notamment). Elles contribuent ainsi à la démocratisation culturelle et à l'aménagement du territoire, en palliant parfois le manque d'infrastructure, notamment en milieu rural ou péri-urbain.

Par ailleurs, ces manifestations œuvrent pour la valorisation du patrimoine régional et pour le développement du tourisme. Leur rôle est conséquent en matière économique directe et indirecte (hôtels, restaurants, campings...). Elles jouent un rôle croissant dans le champ du développement durable. La Région soutient de nombreuses manifestations audiovisuelles et promeut leur action via son site internet.

Les projets soutenus par la Région doivent permettre de :

-   Favoriser la diffusion et la démocratisation culturelle auprès d'un large public ;
-   Participer à la diffusion audiovisuelle de qualité et au renouvellement de la diversité culturelle ;
-   Renforcer l'attractivité des territoires pour lesquels ces manifestations peuvent également générer d'importantes retombées économiques et touristiques ;
-   Renforcer la structuration de la filière audiovisuelle régionale.

**Montant**

L'aide de la Région Occitanie est une aide sélective. Le chiffrage des aides tient notamment compte des critères énoncés ci-dessus et de l'économie globale du projet. La décision relative à l'attribution éventuelle d'une subvention et à son montant est prise par l'assemblée délibérante de la Région Occitanie / Pyrénées-Méditerranée.

La Région Occitanie précisera au bénéficiaire les conditions de l'aide par arrêté ou convention. Les modalités de versement seront précisées dans les arrêtés et conventions. L'aide peut prendre la forme d'une subvention de financement spécifique (si l'opération pour laquelle l'aide est sollicitée ne représente qu'une partie des opérations conduites par le bénéficiaire) ou d'une subvention de fonctionnement général.

Dans le cadre de la politique culturelle régionale et afin d'aider à la mobilisation des financements européens dans le secteur de la culture et du patrimoine, toute structure retenue au titre du dispositif pourra se voir attribuer une aide complémentaire pour la mise en oeuvre d'un projet participant à un programme européen.

**Date limite d'envoi des dossiers :**

-   **Avant le 15 novembre** de l'année précédente pour les manifestations se déroulant durant le premier semestre (proposition de vote d'une aide éventuelle en avril)
-   **Avant le 24 janvier** pour les manifestations se déroulant durant le second semestre (proposition de vote d'une aide éventuelle en juin)"
